Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
three pointer,missed,maryville (tenn.),578.0,8.0
offensive rebound,,maryville (tenn.),,
layup,good,maryville (tenn.),555.0,7.0
layup,good,Centre,547.0,22.0
assist,,Centre,,
jumper,good,maryville (tenn.),528.0,11.0
assist,,maryville (tenn.),,
three pointer,good,Centre,509.0,11.0
assist,,Centre,,
three pointer,missed,maryville (tenn.),484.0,5.0
defensive rebound,,Centre,,
turnover,,Centre,469.0,15.0
steal,,maryville (tenn.),468.0,29.0
layup,good,maryville (tenn.),464.0,26.0
assist,,maryville (tenn.),,
foul,,Centre,460.0,26.0
free throw,good,maryville (tenn.),460.0,30.0
three pointer,good,Centre,434.0,4.0
assist,,Centre,,
jumper,missed,maryville (tenn.),414.0,10.0
offensive rebound,,maryville (tenn.),,
layup,missed,maryville (tenn.),411.0,27.0
defensive rebound,,Centre,,
turnover,,Centre,402.0,21.0
three pointer,missed,maryville (tenn.),398.0,26.0
offensive rebound,,maryville (tenn.),,
turnover,,maryville (tenn.),381.0,13.0
steal,,Centre,377.0,26.0
subbing in,,maryville (tenn.),377.0,30.0
subbing out,,maryville (tenn.),377.0,30.0
subbing in,,Centre,377.0,30.0
subbing in,,Centre,377.0,30.0
subbing in,,Centre,377.0,30.0
subbing out,,Centre,377.0,30.0
subbing out,,Centre,377.0,30.0
subbing out,,Centre,377.0,30.0
three pointer,missed,Centre,363.0,16.0
defensive rebound,,maryville (tenn.),,
three pointer,good,maryville (tenn.),353.0,20.0
assist,,maryville (tenn.),,
foul,,maryville (tenn.),333.0,10.0
free throw,good,Centre,333.0,30.0
free throw,good,Centre,333.0,30.0
subbing in,,maryville (tenn.),333.0,30.0
subbing in,,maryville (tenn.),333.0,30.0
subbing out,,maryville (tenn.),333.0,30.0
subbing out,,maryville (tenn.),333.0,30.0
subbing in,,Centre,333.0,30.0
subbing out,,Centre,333.0,30.0
layup,good,maryville (tenn.),317.0,14.0
assist,,maryville (tenn.),,
turnover,,Centre,299.0,12.0
foul,,Centre,299.0,30.0
foul,,maryville (tenn.),290.0,21.0
turnover,,maryville (tenn.),290.0,30.0
jumper,good,Centre,273.0,13.0
assist,,Centre,,
jumper,good,maryville (tenn.),256.0,13.0
three pointer,missed,Centre,240.0,14.0
defensive rebound,,maryville (tenn.),,
three pointer,missed,maryville (tenn.),231.0,21.0
offensive rebound,,maryville (tenn.),,
subbing in,,maryville (tenn.),224.0,23.0
subbing in,,maryville (tenn.),224.0,23.0
subbing in,,maryville (tenn.),224.0,23.0
subbing in,,maryville (tenn.),224.0,23.0
subbing in,,maryville (tenn.),224.0,23.0
subbing in,,maryville (tenn.),224.0,23.0
subbing out,,maryville (tenn.),224.0,23.0
subbing out,,maryville (tenn.),224.0,23.0
subbing out,,maryville (tenn.),224.0,23.0
subbing out,,maryville (tenn.),224.0,23.0
subbing out,,maryville (tenn.),224.0,23.0
subbing out,,maryville (tenn.),224.0,23.0
subbing in,,Centre,224.0,23.0
subbing in,,Centre,224.0,23.0
subbing in,,Centre,224.0,23.0
subbing out,,Centre,224.0,23.0
subbing out,,Centre,224.0,23.0
subbing out,,Centre,224.0,23.0
layup,missed,maryville (tenn.),221.0,20.0
block,,Centre,221.0,30.0
defensive rebound,,Centre,,
turnover,,Centre,203.0,12.0
three pointer,missed,maryville (tenn.),184.0,11.0
offensive rebound,,maryville (tenn.),,
foul,,Centre,179.0,25.0
subbing in,,Centre,179.0,30.0
subbing out,,Centre,179.0,30.0
three pointer,missed,maryville (tenn.),175.0,26.0
defensive rebound,,Centre,,
subbing in,,maryville (tenn.),171.0,26.0
subbing in,,maryville (tenn.),171.0,26.0
subbing out,,maryville (tenn.),171.0,26.0
subbing out,,maryville (tenn.),171.0,26.0
subbing in,,Centre,146.0,1.0
subbing out,,Centre,146.0,1.0
foul,,maryville (tenn.),143.0,28.0
subbing in,,Centre,143.0,30.0
subbing out,,Centre,143.0,30.0
turnover,,Centre,138.0,25.0
steal,,maryville (tenn.),137.0,29.0
layup,missed,maryville (tenn.),128.0,21.0
defensive rebound,,Centre,,
subbing in,,Centre,123.0,25.0
subbing out,,Centre,123.0,25.0
layup,missed,Centre,105.0,7.0
offensive rebound,,Centre,,
foul,,maryville (tenn.),102.0,27.0
subbing in,,maryville (tenn.),102.0,30.0
subbing in,,maryville (tenn.),102.0,30.0
subbing in,,maryville (tenn.),102.0,30.0
subbing out,,maryville (tenn.),102.0,30.0
subbing out,,maryville (tenn.),102.0,30.0
subbing out,,maryville (tenn.),102.0,30.0
three pointer,good,Centre,90.0,18.0
assist,,Centre,,
layup,missed,maryville (tenn.),70.0,10.0
defensive rebound,,Centre,,
jumper,missed,Centre,42.0,2.0
offensive rebound,,Centre,,
layup,good,Centre,38.0,26.0
assist,,maryville (tenn.),,
free throw,missed,Centre,38.0,30.0
defensive rebound,,maryville (tenn.),,
subbing in,,Centre,38.0,30.0
subbing out,,Centre,38.0,30.0
three pointer,missed,maryville (tenn.),26.0,26.0
defensive rebound,,Centre,,
turnover,,Centre,13.0,13.0
steal,,maryville (tenn.),13.0,13.0
foul,,Centre,13.0,13.0
layup,good,maryville (tenn.),4.0,4.0
assist,,maryville (tenn.),,
three pointer,missed,Centre,0.0,0.0
deadball rebound,,Centre,,
,,,,
subbing in,,Centre,600.0,30.0
subbing out,,Centre,600.0,30.0
three pointer,good,maryville (tenn.),586.0,16.0
assist,,maryville (tenn.),,
turnover,,Centre,570.0,14.0
steal,,maryville (tenn.),570.0,30.0
subbing in,,maryville (tenn.),570.0,30.0
subbing out,,maryville (tenn.),570.0,30.0
foul,,Centre,568.0,28.0
free throw,good,maryville (tenn.),562.0,30.0
free throw,good,maryville (tenn.),562.0,30.0
subbing in,,Centre,562.0,30.0
subbing out,,Centre,562.0,30.0
turnover,,Centre,555.0,17.0
three pointer,missed,maryville (tenn.),540.0,15.0
defensive rebound,,Centre,,
jumper,missed,Centre,517.0,7.0
defensive rebound,,maryville (tenn.),,
foul,,Centre,499.0,12.0
free throw,good,maryville (tenn.),499.0,30.0
timeout,,Centre,499.0,30.0
free throw,good,maryville (tenn.),499.0,30.0
subbing in,,maryville (tenn.),499.0,30.0
subbing out,,maryville (tenn.),499.0,30.0
subbing in,,Centre,499.0,30.0
subbing in,,Centre,499.0,30.0
subbing in,,Centre,499.0,30.0
subbing in,,Centre,499.0,30.0
subbing out,,Centre,499.0,30.0
subbing out,,Centre,499.0,30.0
subbing out,,Centre,499.0,30.0
subbing out,,Centre,499.0,30.0
foul,,maryville (tenn.),479.0,10.0
free throw,missed,Centre,479.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,479.0,30.0
subbing in,,maryville (tenn.),479.0,30.0
subbing out,,maryville (tenn.),479.0,30.0
jumper,missed,maryville (tenn.),470.0,21.0
defensive rebound,,Centre,,
foul,,maryville (tenn.),451.0,11.0
jumper,good,Centre,446.0,25.0
assist,,Centre,,
three pointer,missed,maryville (tenn.),430.0,14.0
offensive rebound,,maryville (tenn.),,
layup,missed,maryville (tenn.),416.0,16.0
defensive rebound,,Centre,,
three pointer,good,Centre,406.0,20.0
assist,,Centre,,
layup,missed,maryville (tenn.),385.0,9.0
defensive rebound,,Centre,,
turnover,,Centre,375.0,20.0
steal,,maryville (tenn.),373.0,28.0
turnover,,maryville (tenn.),357.0,14.0
subbing in,,maryville (tenn.),357.0,30.0
subbing in,,maryville (tenn.),357.0,30.0
subbing in,,maryville (tenn.),357.0,30.0
subbing out,,maryville (tenn.),357.0,30.0
subbing out,,maryville (tenn.),357.0,30.0
subbing out,,maryville (tenn.),357.0,30.0
subbing in,,Centre,357.0,30.0
subbing in,,Centre,357.0,30.0
subbing out,,Centre,357.0,30.0
subbing out,,Centre,357.0,30.0
jumper,missed,Centre,339.0,12.0
defensive rebound,,maryville (tenn.),,
jumper,missed,maryville (tenn.),328.0,19.0
defensive rebound,,Centre,,
jumper,missed,Centre,309.0,11.0
defensive rebound,,maryville (tenn.),,
jumper,good,maryville (tenn.),288.0,9.0
assist,,maryville (tenn.),,
three pointer,missed,Centre,268.0,10.0
offensive rebound,,Centre,,
foul,,maryville (tenn.),264.0,26.0
free throw,good,Centre,264.0,30.0
free throw,missed,Centre,264.0,30.0
defensive rebound,,maryville (tenn.),,
subbing in,,maryville (tenn.),264.0,30.0
subbing in,,maryville (tenn.),264.0,30.0
subbing out,,maryville (tenn.),264.0,30.0
subbing out,,maryville (tenn.),264.0,30.0
three pointer,missed,maryville (tenn.),238.0,4.0
offensive rebound,,Centre,,
subbing in,,maryville (tenn.),234.0,26.0
subbing out,,maryville (tenn.),234.0,26.0
subbing in,,Centre,234.0,26.0
subbing in,,Centre,234.0,26.0
subbing out,,Centre,234.0,26.0
subbing out,,Centre,234.0,26.0
turnover,,Centre,227.0,19.0
subbing in,,maryville (tenn.),224.0,27.0
subbing out,,maryville (tenn.),224.0,27.0
subbing in,,Centre,224.0,27.0
subbing in,,Centre,224.0,27.0
subbing in,,Centre,224.0,27.0
subbing out,,Centre,224.0,27.0
subbing out,,Centre,224.0,27.0
subbing out,,Centre,224.0,27.0
jumper,missed,maryville (tenn.),214.0,17.0
defensive rebound,,Centre,,
layup,missed,Centre,207.0,23.0
block,,maryville (tenn.),207.0,23.0
offensive rebound,,Centre,,
turnover,,Centre,185.0,1.0
jumper,missed,maryville (tenn.),156.0,1.0
defensive rebound,,Centre,,
jumper,missed,Centre,130.0,4.0
defensive rebound,,maryville (tenn.),,
layup,good,maryville (tenn.),108.0,8.0
assist,,maryville (tenn.),,
subbing in,,maryville (tenn.),84.0,6.0
subbing out,,maryville (tenn.),84.0,6.0
subbing in,,Centre,84.0,6.0
subbing out,,Centre,84.0,6.0
three pointer,missed,Centre,78.0,0.0
block,,maryville (tenn.),78.0,30.0
defensive rebound,,maryville (tenn.),,
three pointer,missed,maryville (tenn.),70.0,22.0
offensive rebound,,maryville (tenn.),,
subbing in,,Centre,44.0,4.0
subbing out,,Centre,44.0,4.0
foul,,maryville (tenn.),27.0,27.0
turnover,,Centre,27.0,27.0
steal,,maryville (tenn.),27.0,27.0
turnover,,maryville (tenn.),27.0,27.0
steal,,Centre,27.0,27.0
three pointer,missed,Centre,27.0,27.0
block,,maryville (tenn.),27.0,27.0
defensive rebound,,maryville (tenn.),,
timeout,,Centre,23.0,23.0
subbing in,,maryville (tenn.),10.0,10.0
subbing out,,maryville (tenn.),10.0,10.0
subbing in,,Centre,10.0,10.0
subbing out,,Centre,10.0,10.0
,,,,
jumper,good,maryville (tenn.),582.0,542.0
assist,,maryville (tenn.),,
layup,good,Centre,564.0,12.0
assist,,Centre,,
layup,missed,maryville (tenn.),545.0,11.0
defensive rebound,,Centre,,
three pointer,missed,Centre,530.0,15.0
defensive rebound,,maryville (tenn.),,
three pointer,good,maryville (tenn.),500.0,0.0
assist,,maryville (tenn.),,
turnover,,Centre,478.0,8.0
steal,,maryville (tenn.),476.0,28.0
layup,missed,maryville (tenn.),468.0,22.0
block,,Centre,468.0,30.0
defensive rebound,,Centre,,
three pointer,good,Centre,460.0,22.0
assist,,Centre,,
layup,good,maryville (tenn.),440.0,10.0
layup,missed,Centre,419.0,9.0
block,,maryville (tenn.),419.0,30.0
defensive rebound,,maryville (tenn.),,
turnover,,maryville (tenn.),406.0,17.0
subbing in,,maryville (tenn.),406.0,30.0
subbing in,,maryville (tenn.),406.0,30.0
subbing out,,maryville (tenn.),406.0,30.0
subbing out,,maryville (tenn.),406.0,30.0
subbing out,,maryville (tenn.),406.0,30.0
subbing in,,Centre,406.0,30.0
subbing in,,Centre,406.0,30.0
subbing in,,Centre,406.0,30.0
subbing in,,Centre,406.0,30.0
subbing out,,Centre,406.0,30.0
subbing out,,Centre,406.0,30.0
subbing out,,Centre,406.0,30.0
subbing out,,Centre,406.0,30.0
subbing in,,maryville (tenn.),404.0,28.0
jumper,good,Centre,403.0,27.0
assist,,Centre,,
foul,,Centre,368.0,25.0
free throw,good,maryville (tenn.),368.0,30.0
free throw,good,maryville (tenn.),368.0,30.0
three pointer,missed,Centre,341.0,3.0
defensive rebound,,maryville (tenn.),,
subbing in,,maryville (tenn.),341.0,30.0
subbing in,,maryville (tenn.),341.0,30.0
subbing in,,maryville (tenn.),341.0,30.0
subbing out,,maryville (tenn.),341.0,30.0
subbing out,,maryville (tenn.),341.0,30.0
subbing out,,maryville (tenn.),341.0,30.0
turnover,,maryville (tenn.),321.0,10.0
steal,,Centre,319.0,28.0
foul,,maryville (tenn.),291.0,2.0
subbing in,,maryville (tenn.),291.0,30.0
subbing out,,maryville (tenn.),291.0,30.0
subbing in,,Centre,291.0,30.0
subbing out,,Centre,291.0,30.0
turnover,,Centre,284.0,23.0
layup,good,maryville (tenn.),269.0,15.0
assist,,maryville (tenn.),,
jumper,missed,Centre,256.0,17.0
defensive rebound,,maryville (tenn.),,
layup,good,maryville (tenn.),243.0,17.0
timeout,,Centre,235.0,22.0
subbing in,,maryville (tenn.),235.0,22.0
subbing out,,maryville (tenn.),235.0,22.0
subbing in,,Centre,235.0,22.0
subbing in,,Centre,235.0,22.0
subbing in,,Centre,235.0,22.0
subbing out,,Centre,235.0,22.0
subbing out,,Centre,235.0,22.0
subbing out,,Centre,235.0,22.0
three pointer,missed,Centre,216.0,3.0
offensive rebound,,Centre,,
layup,good,Centre,212.0,26.0
turnover,,maryville (tenn.),200.0,18.0
foul,,maryville (tenn.),185.0,15.0
free throw,good,Centre,185.0,30.0
free throw,good,Centre,185.0,30.0
subbing in,,Centre,185.0,30.0
subbing in,,Centre,185.0,30.0
subbing in,,Centre,185.0,30.0
subbing out,,Centre,185.0,30.0
subbing out,,Centre,185.0,30.0
subbing out,,Centre,185.0,30.0
subbing in,,maryville (tenn.),184.0,29.0
subbing in,,maryville (tenn.),184.0,29.0
subbing out,,maryville (tenn.),184.0,29.0
subbing out,,maryville (tenn.),184.0,29.0
foul,,Centre,161.0,6.0
three pointer,missed,maryville (tenn.),148.0,17.0
defensive rebound,,Centre,,
turnover,,Centre,139.0,21.0
steal,,maryville (tenn.),139.0,30.0
three pointer,good,maryville (tenn.),139.0,30.0
assist,,maryville (tenn.),,
jumper,good,Centre,117.0,8.0
assist,,Centre,,
turnover,,maryville (tenn.),91.0,4.0
steal,,Centre,89.0,28.0
subbing in,,maryville (tenn.),78.0,19.0
subbing in,,maryville (tenn.),78.0,19.0
subbing out,,maryville (tenn.),78.0,19.0
subbing out,,maryville (tenn.),78.0,19.0
jumper,missed,Centre,67.0,8.0
defensive rebound,,maryville (tenn.),,
three pointer,missed,maryville (tenn.),57.0,20.0
offensive rebound,,Centre,,
foul,,Centre,38.0,11.0
free throw,good,maryville (tenn.),38.0,30.0
free throw,missed,maryville (tenn.),38.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,38.0,30.0
subbing out,,Centre,38.0,30.0
foul,,Centre,21.0,21.0
turnover,,Centre,21.0,21.0
turnover,,maryville (tenn.),15.0,15.0
turnover,,Centre,8.0,8.0
jumper,good,maryville (tenn.),3.0,3.0
assist,,maryville (tenn.),,
,,,,
subbing in,,maryville (tenn.),600.0,592.0
subbing in,,maryville (tenn.),600.0,592.0
subbing in,,maryville (tenn.),600.0,592.0
subbing in,,maryville (tenn.),600.0,592.0
subbing in,,maryville (tenn.),600.0,592.0
subbing in,,Centre,600.0,592.0
subbing in,,Centre,600.0,592.0
subbing in,,Centre,600.0,592.0
subbing in,,Centre,600.0,592.0
subbing in,,Centre,600.0,592.0
turnover,,Centre,593.0,585.0
subbing in,,Centre,593.0,30.0
subbing out,,Centre,593.0,30.0
foul,,Centre,580.0,17.0
subbing in,,Centre,580.0,30.0
subbing out,,Centre,580.0,30.0
layup,good,maryville (tenn.),577.0,27.0
jumper,missed,Centre,551.0,4.0
offensive rebound,,Centre,,
layup,missed,Centre,545.0,24.0
defensive rebound,,maryville (tenn.),,
turnover,,maryville (tenn.),537.0,22.0
steal,,Centre,534.0,27.0
foul,,maryville (tenn.),514.0,10.0
timeout,,Centre,514.0,30.0
free throw,missed,Centre,514.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,514.0,30.0
subbing in,,maryville (tenn.),514.0,30.0
subbing out,,maryville (tenn.),514.0,30.0
subbing in,,Centre,514.0,30.0
subbing in,,Centre,514.0,30.0
subbing in,,Centre,514.0,30.0
subbing in,,Centre,514.0,30.0
subbing in,,Centre,514.0,30.0
subbing out,,Centre,514.0,30.0
subbing out,,Centre,514.0,30.0
subbing out,,Centre,514.0,30.0
subbing out,,Centre,514.0,30.0
subbing out,,Centre,514.0,30.0
turnover,,maryville (tenn.),494.0,10.0
subbing in,,maryville (tenn.),494.0,30.0
subbing in,,maryville (tenn.),494.0,30.0
subbing out,,maryville (tenn.),494.0,30.0
subbing out,,maryville (tenn.),494.0,30.0
turnover,,Centre,481.0,17.0
steal,,maryville (tenn.),479.0,28.0
subbing in,,Centre,465.0,16.0
subbing in,,Centre,465.0,16.0
subbing out,,Centre,465.0,16.0
subbing out,,Centre,465.0,16.0
jumper,missed,maryville (tenn.),444.0,25.0
defensive rebound,,Centre,,
jumper,good,Centre,418.0,4.0
assist,,Centre,,
jumper,missed,maryville (tenn.),397.0,9.0
defensive rebound,,Centre,,
foul,,maryville (tenn.),371.0,4.0
subbing in,,maryville (tenn.),371.0,30.0
subbing out,,maryville (tenn.),371.0,30.0
jumper,good,Centre,362.0,21.0
foul,,maryville (tenn.),360.0,28.0
timeout,,Centre,360.0,30.0
subbing in,,maryville (tenn.),360.0,30.0
subbing out,,maryville (tenn.),360.0,30.0
subbing in,,Centre,360.0,30.0
subbing out,,Centre,360.0,30.0
jumper,missed,Centre,358.0,28.0
defensive rebound,,maryville (tenn.),,
three pointer,missed,maryville (tenn.),330.0,2.0
defensive rebound,,Centre,,
foul,,maryville (tenn.),326.0,26.0
subbing in,,maryville (tenn.),326.0,30.0
subbing out,,maryville (tenn.),326.0,30.0
three pointer,missed,Centre,298.0,2.0
offensive rebound,,Centre,,
layup,good,Centre,295.0,27.0
foul,,maryville (tenn.),293.0,28.0
free throw,good,Centre,293.0,30.0
subbing in,,maryville (tenn.),293.0,30.0
subbing out,,maryville (tenn.),293.0,30.0
foul,,Centre,271.0,8.0
layup,missed,maryville (tenn.),248.0,7.0
defensive rebound,,Centre,,
foul,,maryville (tenn.),230.0,12.0
free throw,good,Centre,230.0,30.0
free throw,missed,Centre,230.0,30.0
defensive rebound,,maryville (tenn.),,
jumper,good,maryville (tenn.),212.0,12.0
assist,,maryville (tenn.),,
timeout,,Centre,209.0,27.0
turnover,,Centre,200.0,18.0
steal,,maryville (tenn.),197.0,27.0
layup,missed,maryville (tenn.),195.0,28.0
defensive rebound,,Centre,,
foul,,maryville (tenn.),192.0,27.0
free throw,missed,Centre,192.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,192.0,30.0
jumper,good,maryville (tenn.),169.0,7.0
assist,,maryville (tenn.),,
layup,missed,Centre,154.0,15.0
block,,maryville (tenn.),154.0,15.0
offensive rebound,,Centre,,
jumper,good,Centre,153.0,14.0
assist,,Centre,,
jumper,good,maryville (tenn.),131.0,8.0
assist,,maryville (tenn.),,
turnover,,Centre,118.0,17.0
steal,,maryville (tenn.),115.0,27.0
layup,good,maryville (tenn.),99.0,14.0
jumper,missed,Centre,79.0,10.0
defensive rebound,,maryville (tenn.),,
foul,,Centre,51.0,2.0
timeout,,Centre,51.0,30.0
free throw,good,maryville (tenn.),51.0,30.0
free throw,good,maryville (tenn.),51.0,30.0
subbing in,,Centre,51.0,30.0
subbing out,,Centre,51.0,30.0
three pointer,missed,Centre,41.0,20.0
defensive rebound,,maryville (tenn.),,
turnover,,maryville (tenn.),28.0,28.0
steal,,Centre,26.0,26.0
layup,good,Centre,25.0,25.0
