,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,centreScorePeriod6,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,opponentScorePeriod6,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SPALDING,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
318,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,318,00:05,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",3,subbing in,,Centre,michele judy,,5
319,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,319,00:05,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",3,subbing in,,Centre,kaitlyn mcknight,,5
320,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,320,00:05,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,5
321,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,321,00:05,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",3,subbing out,,Centre,caroline andreassen,,5
322,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,322,00:03,"MISS JUMPER by MARTIN,ALEX",,,,,,,"MISS JUMPER by MARTIN,ALEX",3,jumper,missed,spalding,alex martin,,3
323,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,323,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
324,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,324,Start Period 4,,,,,,,,,4,,,,,,
325,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,325,10:00,"SUB IN by KAISER,KELSEY",,,,,,,"SUB IN by KAISER,KELSEY",4,subbing in,,spalding,kelsey kaiser,,600
326,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,326,10:00,"SUB IN by HUNTER,BRANDY",,,,,,,"SUB IN by HUNTER,BRANDY",4,subbing in,,spalding,brandy hunter,,600
327,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,327,10:00,"SUB OUT by MYERS,MACKENZIE",,,,,,,"SUB OUT by MYERS,MACKENZIE",4,subbing out,,spalding,mackenzie myers,,600
328,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,328,10:00,"SUB OUT by SLITER,DEE DEE",,,,,,,"SUB OUT by SLITER,DEE DEE",4,subbing out,,spalding,dee dee sliter,,600
329,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,329,09:54,,,,,"TURNOVER  by MOORE,KATIE",,,"TURNOVER  by MOORE,KATIE",4,turnover,,Centre,katie moore,,594
330,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,330,09:52,"STEAL  by HUNTER,BRANDY",,,,,,,"STEAL  by HUNTER,BRANDY",4,steal,,spalding,,,592
331,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,331,09:39,"MISS JUMPER by SKAGGS,JULIE",,,,,,,"MISS JUMPER by SKAGGS,JULIE",4,jumper,missed,spalding,julie skaggs,,579
332,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,332,--,,,,,"REBOUND DEF by JUDY,MICHELE",,,"REBOUND DEF by JUDY,MICHELE",4,defensive rebound,,Centre,michele judy,,
333,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,333,09:23,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",4,turnover,,Centre,alexis guy,,563
334,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,334,09:23,"SUB IN by MYERS,MACKENZIE",,,,,,,"SUB IN by MYERS,MACKENZIE",4,subbing in,,spalding,mackenzie myers,,563
335,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,335,09:23,"SUB OUT by KAISER,KELSEY",,,,,,,"SUB OUT by KAISER,KELSEY",4,subbing out,,spalding,kelsey kaiser,,563
336,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,336,09:04,"MISS JUMPER by HARDIN,MAYA",,,,,,,"MISS JUMPER by HARDIN,MAYA",4,jumper,missed,spalding,maya hardin,,544
337,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,337,--,,,,,"REBOUND DEF by GUY,ALEXIS",,,"REBOUND DEF by GUY,ALEXIS",4,defensive rebound,,Centre,alexis guy,,
338,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,338,08:58,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",4,turnover,,Centre,alexis guy,,538
339,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,339,08:57,"STEAL  by HARDIN,MAYA",,,,,,,"STEAL  by HARDIN,MAYA",4,steal,,spalding,,,537
340,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,340,08:56,"GOOD LAYUP by MYERS,MACKENZIE(fastbreak)(in the paint)",26,,33 (+7),,SPALDING 26-33 (+7),,"GOOD LAYUP by MYERS,MACKENZIE(fastbreak)(in the paint)",4,layup,good,spalding,mackenzie(fastbreak) myers,2,536
341,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,341,--,"ASSIST  by HARDIN,MAYA",,,,,,,"ASSIST  by HARDIN,MAYA",4,assist,,spalding,maya hardin,,
342,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,342,08:56,,,,,"FOUL  by RHULE,BONNIE",,,"FOUL  by RHULE,BONNIE",4,foul,,Centre,bonnie rhule,,536
343,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,343,08:56,"GOOD FT by MYERS,MACKENZIE",27,,33 (+6),,SPALDING 27-33 (+6),,"GOOD FT by MYERS,MACKENZIE",4,free throw,good,spalding,mackenzie myers,1,536
344,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,344,08:35,,,,,"MISS LAYUP by JUDY,MICHELE",,,"MISS LAYUP by JUDY,MICHELE",4,layup,missed,Centre,michele judy,,515
345,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,345,08:35,"BLOCK  by HARDIN,MAYA",,,,,,,"BLOCK  by HARDIN,MAYA",4,block,,spalding,maya hardin,,515
346,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,346,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
347,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,347,08:27,,,,,"MISS 3PTR by GUY,ALEXIS",,,"MISS 3PTR by GUY,ALEXIS",4,three pointer,missed,Centre,alexis guy,,507
348,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,348,--,"REBOUND DEF by MYERS,MACKENZIE",,,,,,,"REBOUND DEF by MYERS,MACKENZIE",4,defensive rebound,,spalding,mackenzie myers,,
349,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,349,08:15,"GOOD JUMPER by MARTIN,ALEX(in the paint)",29,,33 (+4),,SPALDING 29-33 (+4),,"GOOD JUMPER by MARTIN,ALEX(in the paint)",4,jumper,good,spalding,alex martin,2,495
350,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,350,08:01,,,,,"TURNOVER  by MCKNIGHT,KAITLYN",,,"TURNOVER  by MCKNIGHT,KAITLYN",4,turnover,,Centre,kaitlyn mcknight,,481
351,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,351,07:58,"STEAL  by HUNTER,BRANDY",,,,,,,"STEAL  by HUNTER,BRANDY",4,steal,,spalding,,,478
352,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,352,07:43,"GOOD JUMPER by MARTIN,ALEX",31,,33 (+2),,SPALDING 31-33 (+2),,"GOOD JUMPER by MARTIN,ALEX",4,jumper,good,spalding,alex martin,2,463
353,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,353,07:33,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,4,timeout,,Centre,,,453
354,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,354,07:33,"SUB IN by SLITER,DEE DEE",,,,,,,"SUB IN by SLITER,DEE DEE",4,subbing in,,spalding,dee dee sliter,,453
355,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,355,07:33,"SUB OUT by SKAGGS,JULIE",,,,,,,"SUB OUT by SKAGGS,JULIE",4,subbing out,,spalding,julie skaggs,,453
356,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,356,07:33,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",4,subbing in,,Centre,day vance,,453
357,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,357,07:33,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,453
358,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,358,07:33,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",4,subbing in,,Centre,caroline andreassen,,453
359,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,359,07:33,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,453
360,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,360,07:33,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",4,subbing out,,Centre,michele judy,,453
361,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,361,07:33,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",4,subbing out,,Centre,alexis guy,,453
362,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,362,07:33,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",4,subbing out,,Centre,kaitlyn mcknight,,453
363,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,363,07:33,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",4,subbing out,,Centre,bonnie rhule,,453
364,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,364,07:15,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",4,three pointer,missed,Centre,caroline andreassen,,435
365,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,365,--,,,,,"REBOUND OFF by KELLAM,PAIGE",,,"REBOUND OFF by KELLAM,PAIGE",4,offensive rebound,,Centre,paige kellam,,
366,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,366,07:08,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",4,three pointer,missed,Centre,caroline andreassen,,428
367,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,367,--,"REBOUND DEF by MYERS,MACKENZIE",,,,,,,"REBOUND DEF by MYERS,MACKENZIE",4,defensive rebound,,spalding,mackenzie myers,,
368,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,368,06:51,"GOOD JUMPER by HARDIN,MAYA(in the paint)",33,,33,,SPALDING 33-33 (0),,"GOOD JUMPER by HARDIN,MAYA(in the paint)",4,jumper,good,spalding,maya hardin,2,411
369,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,369,06:51,,,,,"FOUL  by RICE,MADISON",,,"FOUL  by RICE,MADISON",4,foul,,Centre,madison rice,,411
370,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,370,06:51,"MISS FT by HARDIN,MAYA",,,,,,,"MISS FT by HARDIN,MAYA",4,free throw,missed,spalding,maya hardin,,411
371,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,371,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",4,defensive rebound,,Centre,day vance,,
372,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,372,06:34,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",4,three pointer,missed,Centre,caroline andreassen,,394
373,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,373,--,"REBOUND DEF by MARTIN,ALEX",,,,,,,"REBOUND DEF by MARTIN,ALEX",4,defensive rebound,,spalding,alex martin,,
374,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,374,06:27,"TURNOVER  by MARTIN,ALEX",,,,,,,"TURNOVER  by MARTIN,ALEX",4,turnover,,spalding,alex martin,,387
375,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,375,06:12,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",4,turnover,,Centre,paige kellam,,372
376,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,376,06:10,"STEAL  by MARTIN,ALEX",,,,,,,"STEAL  by MARTIN,ALEX",4,steal,,spalding,,,370
377,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,377,06:00,"GOOD LAYUP by HARDIN,MAYA(in the paint)",35 (+2),,33,,SPALDING 35-33 (-2),,"GOOD LAYUP by HARDIN,MAYA(in the paint)",4,layup,good,spalding,maya hardin,2,360
378,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,378,05:46,,35,,35,"GOOD JUMPER by RICE,MADISON",CENTRE-W 35-35 (0),,"GOOD JUMPER by RICE,MADISON",4,jumper,good,Centre,madison rice,2,346
379,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,379,--,,,,,"ASSIST  by VANCE,DAY",,,"ASSIST  by VANCE,DAY",4,assist,,Centre,day vance,,
380,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,380,05:21,"GOOD 3PTR by MARTIN,ALEX",38 (+3),,35,,SPALDING 38-35 (-3),,"GOOD 3PTR by MARTIN,ALEX",4,three pointer,good,spalding,alex martin,3,321
381,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,381,--,"ASSIST  by HUNTER,BRANDY",,,,,,,"ASSIST  by HUNTER,BRANDY",4,assist,,spalding,brandy hunter,,
