,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,centreScorePeriod6,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,opponentScorePeriod6,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SPALDING,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
382,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,382,05:06,,38,,38,"GOOD 3PTR by MOORE,KATIE",CENTRE-W 38-38 (0),,"GOOD 3PTR by MOORE,KATIE",4,three pointer,good,Centre,katie moore,3,306
383,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,383,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",4,assist,,Centre,paige kellam,,
384,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,384,04:47,"GOOD JUMPER by MYERS,MACKENZIE",40 (+2),,38,,SPALDING 40-38 (-2),,"GOOD JUMPER by MYERS,MACKENZIE",4,jumper,good,spalding,mackenzie myers,2,287
385,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,385,--,"ASSIST  by HUNTER,BRANDY",,,,,,,"ASSIST  by HUNTER,BRANDY",4,assist,,spalding,brandy hunter,,
386,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,386,04:35,,40,,40,"GOOD JUMPER by MOORE,KATIE",CENTRE-W 40-40 (0),,"GOOD JUMPER by MOORE,KATIE",4,jumper,good,Centre,katie moore,2,275
387,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,387,04:12,,,,,"FOUL  by KELLAM,PAIGE",,,"FOUL  by KELLAM,PAIGE",4,foul,,Centre,paige kellam,,252
388,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,388,04:12,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",4,foul,,Centre,michele judy,,252
389,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,389,04:12,"SUB IN by MARTIN,MADDIE",,,,,,,"SUB IN by MARTIN,MADDIE",4,subbing in,,spalding,maddie martin,,252
390,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,390,04:12,"SUB OUT by HARDIN,MAYA",,,,,,,"SUB OUT by HARDIN,MAYA",4,subbing out,,spalding,maya hardin,,252
391,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,391,04:12,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",4,subbing in,,Centre,michele judy,,252
392,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,392,04:12,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",4,subbing in,,Centre,alexis guy,,252
393,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,393,04:12,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",4,subbing in,,Centre,kaitlyn mcknight,,252
394,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,394,04:12,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",4,subbing in,,Centre,bonnie rhule,,252
395,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,395,04:12,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",4,subbing out,,Centre,day vance,,252
396,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,396,04:12,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,252
397,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,397,04:12,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",4,subbing out,,Centre,caroline andreassen,,252
398,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,398,04:12,,,,,"SUB OUT by MOORE,KATIE",,,"SUB OUT by MOORE,KATIE",4,subbing out,,Centre,katie moore,,252
399,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,399,04:09,"MISS JUMPER by MARTIN,MADDIE",,,,,,,"MISS JUMPER by MARTIN,MADDIE",4,jumper,missed,spalding,maddie martin,,249
400,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,400,--,"REBOUND OFF by MYERS,MACKENZIE",,,,,,,"REBOUND OFF by MYERS,MACKENZIE",4,offensive rebound,,spalding,mackenzie myers,,
401,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,401,04:03,"GOOD LAYUP by MYERS,MACKENZIE(in the paint)",42 (+2),,40,,SPALDING 42-40 (-2),,"GOOD LAYUP by MYERS,MACKENZIE(in the paint)",4,layup,good,spalding,mackenzie myers,2,243
402,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,402,03:36,,42,,42,"GOOD JUMPER by MCKNIGHT,KAITLYN(in the paint)",CENTRE-W 42-42 (0),,"GOOD JUMPER by MCKNIGHT,KAITLYN(in the paint)",4,jumper,good,Centre,kaitlyn mcknight,2,216
403,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,403,--,,,,,"ASSIST  by RHULE,BONNIE",,,"ASSIST  by RHULE,BONNIE",4,assist,,Centre,bonnie rhule,,
404,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,404,03:18,"MISS 3PTR by MYERS,MACKENZIE",,,,,,,"MISS 3PTR by MYERS,MACKENZIE",4,three pointer,missed,spalding,mackenzie myers,,198
405,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,405,--,,,,,"REBOUND DEF by JUDY,MICHELE",,,"REBOUND DEF by JUDY,MICHELE",4,defensive rebound,,Centre,michele judy,,
406,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,406,03:07,"FOUL  by SLITER,DEE DEE",,,,,,,"FOUL  by SLITER,DEE DEE",4,foul,,spalding,dee dee sliter,,187
407,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,407,03:07,"SUB IN by SKAGGS,JULIE",,,,,,,"SUB IN by SKAGGS,JULIE",4,subbing in,,spalding,julie skaggs,,187
408,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,408,03:07,"SUB IN by HARDIN,MAYA",,,,,,,"SUB IN by HARDIN,MAYA",4,subbing in,,spalding,maya hardin,,187
409,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,409,03:07,"SUB OUT by MYERS,MACKENZIE",,,,,,,"SUB OUT by MYERS,MACKENZIE",4,subbing out,,spalding,mackenzie myers,,187
410,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,410,03:07,"SUB OUT by MARTIN,MADDIE",,,,,,,"SUB OUT by MARTIN,MADDIE",4,subbing out,,spalding,maddie martin,,187
411,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,411,03:07,,,,,"SUB IN by MOORE,KATIE",,,"SUB IN by MOORE,KATIE",4,subbing in,,Centre,katie moore,,187
412,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,412,03:07,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,187
413,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,413,03:06,,,,,"TURNOVER  by RHULE,BONNIE",,,"TURNOVER  by RHULE,BONNIE",4,turnover,,Centre,bonnie rhule,,186
414,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,414,03:05,"STEAL  by HUNTER,BRANDY",,,,,,,"STEAL  by HUNTER,BRANDY",4,steal,,spalding,,,185
415,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,415,02:58,"MISS 3PTR by HARDIN,MAYA",,,,,,,"MISS 3PTR by HARDIN,MAYA",4,three pointer,missed,spalding,maya hardin,,178
416,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,416,--,"REBOUND OFF by HUNTER,BRANDY",,,,,,,"REBOUND OFF by HUNTER,BRANDY",4,offensive rebound,,spalding,brandy hunter,,
417,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,417,02:49,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",4,foul,,Centre,michele judy,,169
418,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,418,02:49,"MISS FT by MARTIN,ALEX",,,,,,,"MISS FT by MARTIN,ALEX",4,free throw,missed,spalding,alex martin,,169
419,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,419,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
420,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,420,02:49,"GOOD FT by MARTIN,ALEX",43 (+1),,42,,SPALDING 43-42 (-1),,"GOOD FT by MARTIN,ALEX",4,free throw,good,spalding,alex martin,1,169
421,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,421,02:49,"SUB IN by MYERS,MACKENZIE",,,,,,,"SUB IN by MYERS,MACKENZIE",4,subbing in,,spalding,mackenzie myers,,169
422,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,422,02:49,"SUB OUT by MARTIN,ALEX",,,,,,,"SUB OUT by MARTIN,ALEX",4,subbing out,,spalding,alex martin,,169
423,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,423,02:49,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,169
424,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,424,02:49,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",4,subbing out,,Centre,alexis guy,,169
425,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,425,02:27,,43,,44 (+1),"GOOD JUMPER by KELLAM,PAIGE",CENTRE-W 43-44 (+1),,"GOOD JUMPER by KELLAM,PAIGE",4,jumper,good,Centre,paige kellam,2,147
426,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,426,--,,,,,"ASSIST  by RHULE,BONNIE",,,"ASSIST  by RHULE,BONNIE",4,assist,,Centre,bonnie rhule,,
427,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,427,02:12,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",4,foul,,Centre,michele judy,,132
428,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,428,02:12,"MISS FT by MYERS,MACKENZIE",,,,,,,"MISS FT by MYERS,MACKENZIE",4,free throw,missed,spalding,mackenzie myers,,132
429,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,429,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
430,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,430,02:12,"GOOD FT by MYERS,MACKENZIE",44,,44,,SPALDING 44-44 (0),,"GOOD FT by MYERS,MACKENZIE",4,free throw,good,spalding,mackenzie myers,1,132
431,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,431,02:12,"SUB IN by MARTIN,ALEX",,,,,,,"SUB IN by MARTIN,ALEX",4,subbing in,,spalding,alex martin,,132
432,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,432,02:12,"SUB OUT by MYERS,MACKENZIE",,,,,,,"SUB OUT by MYERS,MACKENZIE",4,subbing out,,spalding,mackenzie myers,,132
433,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,433,02:11,"FOUL  by SLITER,DEE DEE",,,,,,,"FOUL  by SLITER,DEE DEE",4,foul,,spalding,dee dee sliter,,131
434,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,434,02:11,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",4,subbing in,,Centre,alexis guy,,131
435,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,435,02:11,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",4,subbing out,,Centre,bonnie rhule,,131
436,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,436,01:46,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",4,turnover,,Centre,alexis guy,,106
437,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,437,01:44,"STEAL  by SLITER,DEE DEE",,,,,,,"STEAL  by SLITER,DEE DEE",4,steal,,spalding,,,104
438,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,438,01:27,"GOOD LAYUP by HARDIN,MAYA(in the paint)",46 (+2),,44,,SPALDING 46-44 (-2),,"GOOD LAYUP by HARDIN,MAYA(in the paint)",4,layup,good,spalding,maya hardin,2,87
439,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,439,--,"ASSIST  by HUNTER,BRANDY",,,,,,,"ASSIST  by HUNTER,BRANDY",4,assist,,spalding,brandy hunter,,
440,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,440,01:14,,,,,"MISS JUMPER by KELLAM,PAIGE",,,"MISS JUMPER by KELLAM,PAIGE",4,jumper,missed,Centre,paige kellam,,74
441,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,441,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
442,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,442,01:12,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,4,timeout,,Centre,,,72
443,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,443,01:12,"SUB IN by MARTIN,MADDIE",,,,,,,"SUB IN by MARTIN,MADDIE",4,subbing in,,spalding,maddie martin,,72
444,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,444,01:12,"SUB OUT by SKAGGS,JULIE",,,,,,,"SUB OUT by SKAGGS,JULIE",4,subbing out,,spalding,julie skaggs,,72
445,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,445,01:12,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",4,subbing in,,Centre,bonnie rhule,,72
446,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,446,01:12,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,72
